id;PoiteId;Time;Post1;Post2;Difference;Frequency;Amplitude;Duration;Latitude;Longitude;Altitude;FilterId
3340169;2184555;1632128284584;4;2;3288.72265584636;436952.0;32.7444161452235;13.29;29.6266980290385;30.5740318866727;0.0;0
3340170;2184555;1632128284584;4;1;-6194.06080674926;436952.0;32.7444161452235;13.29;29.6266980290385;30.5740318866727;0.0;0
3340171;2184555;1632128284584;2;1;-9509.48237401506;436563.0;42.516400050833;13.07;29.6266980290385;30.5740318866727;0.0;0
3340172;2184556;1632128284588;2;1;-9512.48029804044;436555.0;42.5474959610281;13.07;;;;0
3340197;2184567;1632128284609;2;1;-9605.41594282735;437174.0;35.6079465909675;12.72;;;;0
3340212;2184576;1632128284635;4;1;-6179.07118662234;436756.0;26.2571827511219;13.25;;;;0
3340216;2184578;1632128284645;4;2;3303.71227597329;437177.0;25.6871495694166;13.14;;;;0
3340224;2184582;1632128284653;2;1;-9509.48237401506;437142.0;45.4124677679436;13.27;;;;0
3340227;2184585;1632128284656;2;1;-9506.48444998967;436282.0;34.1400419904002;12.65;;;;0
3340235;2184591;1632128284681;2;1;-9512.48029804044;437055.0;37.9708471848245;13.23;;;;0
3340236;2184592;1632128284685;2;1;-9515.47822206582;437029.0;37.6874097505294;13.22;;;;0
3340240;2184595;1632128284692;2;1;-9485.49898181198;436270.0;42.1861057890706;12.95;;;;0
3340241;2184596;1632128284696;2;1;-9491.49482986275;436247.0;41.9133479123392;12.98;;;;0
3340262;2184608;1632128284728;2;1;-9542.45953829428;437101.0;32.6398610863827;13.26;;;;0
3340271;2184613;1632128284746;2;1;-9509.48237401506;436280.0;36.7198474896036;13.01;;;;0
3340275;2184615;1632128284749;2;1;-9497.49067791352;436244.0;36.2805101402445;12.96;;;;0
3340321;2184640;1632128284825;2;1;-9521.47407011659;437069.0;20.4065349536068;13.29;;;;0
3340326;2184643;1632128284839;2;1;-9530.46784219274;437070.0;26.0309341080002;13.19;;;;0
3340355;2184658;1632128284886;2;1;-9485.49898181198;436268.0;24.1467875657449;12.93;;;;0
3340356;2184659;1632128284889;2;1;-9497.49067791352;436269.0;23.9258929028794;12.93;;;;0
3340381;2184672;1632128284932;2;1;-9536.46369024351;437142.0;22.0695583725734;13.28;;;;0
3340386;2184675;1632128284936;2;1;-9530.46784219274;437146.0;21.7542765719475;13.27;;;;0
3340387;2184676;1632128284940;2;1;-9536.46369024351;437138.0;21.7542765719475;13.25;;;;0
3342604;2185843;1632128289447;2;1;-9509.48237401506;436278.0;20.2848087822922;13.08;;;;0
3342656;2185867;1632128289540;2;1;-9515.47822206582;437150.0;20.5411646546807;13.1;;;;0
3342657;2185868;1632128289544;2;1;-9521.47407011659;437168.0;20.7901708256735;13.14;;;;0
3342658;2185869;1632128289548;2;1;-9518.47614609121;437172.0;21.5836249209525;13.16;;;;0
3342731;2185906;1632128289645;2;1;-9512.48029804044;435403.0;22.7132520400015;12.39;;;;0
3345074;2187103;1632128294292;4;3;-8041.70730229984;437161.0;25.5453359761895;13.15;;;;0
3345088;2187112;1632128294328;4;1;-6164.08156649542;436570.0;31.4303526267458;12.94;;;;0
3345089;2187112;1632128294328;4;3;-7999.73636594446;436570.0;31.4303526267458;12.94;;;;0
3345104;2187119;1632128294364;4;1;-6212.04835090157;437197.0;40.1287792124812;13.28;;;;0
3345108;2187123;1632128294378;4;1;-6173.07533857158;435822.0;36.4026561901172;12.59;;;;0
3345112;2187127;1632128294389;2;3;-11369.5455585537;437164.0;26.4246676350454;13.06;29.5003713001046;30.4800023584418;0.0;0
3345113;2187127;1632128294389;2;1;-9518.47614609121;437164.0;26.4246676350454;13.06;29.5003713001046;30.4800023584418;0.0;0
3345117;2187129;1632128294393;2;3;-11378.5393306298;437176.0;27.447718083993;13.15;29.491001920255;30.4742440004761;0.0;0
3345118;2187129;1632128294393;2;1;-9524.47199414198;437176.0;27.447718083993;13.15;29.491001920255;30.4742440004761;0.0;0
3345124;2187132;1632128294396;2;3;-11342.5642423252;436298.0;28.846608486611;12.77;29.5506571351323;30.5125747636666;0.0;0
3345125;2187132;1632128294396;2;1;-9488.49690583736;436298.0;28.846608486611;12.77;29.5506571351323;30.5125747636666;0.0;0
3345126;2187133;1632128294400;4;1;-6185.06703467311;437241.0;20.6766155879713;12.84;;;;0
3345127;2187133;1632128294400;4;3;-8032.71353022369;437241.0;20.6766155879713;12.84;;;;0
3345154;2187146;1632128294414;4;3;-8032.71353022369;437151.0;43.7922533481374;13.17;;;;0
3345176;2187159;1632128294425;2;1;-9494.49275388813;436543.0;29.2853186806815;13.05;;;;0
3345171;2187155;1632128294428;2;3;-11321.5787741475;436511.0;30.0405721261443;13.12;;;;0
3345177;2187160;1632128294439;2;1;-9515.47822206582;437097.0;37.6244314419304;13.02;29.4945976539757;30.474472079051;0.0;0
3345178;2187160;1632128294439;2;3;-11345.5621663506;437097.0;37.6244314419304;13.02;29.4945976539757;30.474472079051;0.0;0
3345181;2187162;1632128294443;2;1;-9518.47614609121;437170.0;38.1875542166198;13.06;29.4906968959916;30.4722174466878;0.0;0
3345182;2187162;1632128294443;2;3;-11351.5580144014;437170.0;38.1875542166198;13.06;29.4906968959916;30.4722174466878;0.0;0
3345191;2187166;1632128294450;2;1;-9515.47822206582;436885.0;28.825172297326;12.81;;;;0
3345203;2187172;1632128294464;2;3;-11036.775991736;435959.0;20.4717479455503;12.46;;;;0
3345207;2187176;1632128294475;4;3;-8020.72183412215;436901.0;37.6893129046494;12.93;29.5368589358326;30.502937643671;0.0;0
3345208;2187176;1632128294475;4;1;-6176.07326259696;436901.0;37.6893129046494;12.93;29.5368589358326;30.502937643671;0.0;0
3345209;2187176;1632128294475;4;2;3318.70189610021;436901.0;37.6893129046494;12.93;29.5368589358326;30.502937643671;0.0;0
3345215;2187180;1632128294479;2;1;-9518.47614609121;436614.0;36.9019608002851;13.17;29.4923312006775;30.4735321925876;0.0;0
3345216;2187180;1632128294479;2;3;-11354.5559384267;436614.0;36.9019608002851;13.17;29.4923312006775;30.4735321925876;0.0;0
3345224;2187184;1632128294486;2;3;-11336.5683942744;437017.0;42.3848034836775;12.98;29.5105680254742;30.4847775554656;0.0;0
3345225;2187184;1632128294486;2;1;-9506.48444998967;437017.0;42.3848034836775;12.98;29.5105680254742;30.4847775554656;0.0;0
3345230;2187187;1632128294489;2;3;-11339.5663182998;437084.0;42.549809216749;12.96;29.5434790906177;30.5074770174147;0.0;0
3345231;2187187;1632128294489;2;1;-9491.49482986275;437084.0;42.549809216749;12.96;29.5434790906177;30.5074770174147;0.0;0
3345234;2187189;1632128294493;2;3;-11348.560090376;437094.0;42.9122142089011;13.0;;;;0
3345235;2187190;1632128294497;2;1;-9530.46784219274;437218.0;32.4970963422664;13.02;;;;0
3345247;2187196;1632128294500;2;3;-11264.6182176652;436422.0;32.515392061802;12.46;;;;0
3345260;2187201;1632128294511;2;3;-10961.8278911014;436987.0;24.0950153265608;12.62;;;;0
3345271;2187207;1632128294522;4;2;3315.70397207482;437009.0;38.1745005377604;13.04;29.6303361671386;30.5797775778536;0.0;0
3345272;2187207;1632128294522;4;1;-6179.07118662234;437009.0;38.1745005377604;13.04;29.6303361671386;30.5797775778536;0.0;0
3345273;2187207;1632128294522;2;1;-9521.47407011659;437139.0;39.0405034755967;13.25;29.6303361671386;30.5797775778536;0.0;0
3345283;2187214;1632128294533;2;1;-9446.52596948199;437159.0;45.7837068595535;13.17;;;;0
3345284;2187215;1632128294536;2;1;-9449.52389350737;437182.0;45.9238984013467;13.17;29.6188710451082;30.559871727098;0.0;0
3345285;2187215;1632128294536;2;3;-11351.5580144014;437182.0;45.9238984013467;13.17;29.6188710451082;30.559871727098;0.0;0
3345287;2187217;1632128294540;2;3;-11360.5517864775;437171.0;46.0556861256189;13.19;;;;0
3345301;2187225;1632128294558;4;2;2916.98007669874;436584.0;39.6671579839262;12.87;29.8787340312809;30.7491985844938;0.0;0
3345302;2187225;1632128294558;4;1;-6173.07533857158;436584.0;39.6671579839262;12.87;29.8787340312809;30.7491985844938;0.0;0
3345303;2187225;1632128294558;2;1;-9116.75432668974;435908.0;26.6346649089265;12.34;29.8787340312809;30.7491985844938;0.0;0
3345317;2187233;1632128294568;4;2;3486.58564152172;435742.0;33.8645609306921;12.28;;;;0
3345328;2187240;1632128294583;2;1;-9524.47199414198;437167.0;46.3004038613002;13.19;;;;0
3345329;2187241;1632128294586;2;1;-9524.47199414198;437224.0;46.2219527268071;13.21;;;;0
3345331;2187243;1632128294594;2;1;-9530.46784219274;437134.0;35.9284027338946;12.9;;;;0
3345336;2187246;1632128294604;2;1;-9146.73356694358;435888.0;26.3184310213065;12.34;;;;0
3345340;2187249;1632128294629;4;2;3333.69151622713;437101.0;29.8417770188659;12.95;29.6092153237288;30.5659224993964;0.0;0
3345341;2187249;1632128294629;2;1;-9536.46369024351;437222.0;46.4009464833751;13.22;29.6092153237288;30.5659224993964;0.0;0
3345342;2187249;1632128294629;4;1;-6176.07326259696;437101.0;29.8417770188659;12.95;29.6092153237288;30.5659224993964;0.0;0
3345343;2187250;1632128294633;2;1;-9539.46161426889;437174.0;46.3721967225495;13.21;;;;0
3345373;2187265;1632128294665;4;2;3324.69774415097;437094.0;20.064579402604;13.02;29.5932669814879;30.5529052249763;0.0;0
3345374;2187265;1632128294665;4;1;-6185.06703467311;437094.0;20.064579402604;13.02;29.5932669814879;30.5529052249763;0.0;0
3345375;2187265;1632128294665;2;1;-9536.46369024351;437134.0;39.3677129892988;13.3;29.5932669814879;30.5529052249763;0.0;0
3345378;2187268;1632128294669;2;1;-9539.46161426889;437120.0;39.1589264512033;13.27;;;;0
3345381;2187271;1632128294676;2;1;-9515.47822206582;437153.0;43.7959534952441;13.02;;;;0
3345383;2187273;1632128294680;2;1;-9521.47407011659;437115.0;43.5672039525884;13.04;;;;0
3345395;2187282;1632128294701;4;2;2898.99253254643;437218.0;21.8125756995613;13.23;29.8606768664066;30.7323756942396;0.0;0
3345396;2187282;1632128294701;4;1;-6215.04627492695;437218.0;21.8125756995613;13.23;29.8606768664066;30.7323756942396;0.0;0
3345397;2187282;1632128294701;2;1;-9140.73771889281;436973.0;22.2008261829769;12.37;29.8606768664066;30.7323756942396;0.0;0
3345405;2187287;1632128294712;2;1;-9524.47199414198;436541.0;35.8798797045708;13.07;;;;0
3345418;2187293;1632128294726;2;1;-9542.45953829428;437168.0;40.1740307172263;13.19;;;;0
3345420;2187295;1632128294730;2;1;-9551.45331037043;437165.0;39.752474199643;13.17;;;;0
3345423;2187298;1632128294737;2;1;-9515.47822206582;436869.0;28.6984714985042;12.82;;;;0
3345428;2187302;1632128294748;4;1;-6215.04627492695;437230.0;20.7877803234875;13.18;;;;0
3345430;2187304;1632128294762;2;1;-9599.42009477658;436018.0;30.2986989532877;13.09;;;;0
3345435;2187308;1632128294766;2;1;-9599.42009477658;436005.0;29.8621872020759;12.99;;;;0
3345437;2187310;1632128294773;2;1;-9545.45746231966;437157.0;33.3089394038471;13.16;;;;0
3345438;2187311;1632128294777;2;1;-9530.46784219274;437177.0;32.8502325263942;13.05;;;;0
3345439;2187312;1632128294780;2;1;-9521.47407011659;437135.0;32.2959362546179;13.02;;;;0
3345441;2187314;1632128294784;2;1;-9494.49275388813;436452.0;21.4702939050246;12.81;;;;0
3345449;2187319;1632128294809;2;1;-9542.45953829428;435975.0;23.1143099936793;12.71;;;;0
3345457;2187325;1632128294823;2;1;-9530.46784219274;437163.0;27.0344540780034;13.1;;;;0
3345459;2187327;1632128294827;2;1;-9530.46784219274;437173.0;26.763436073371;13.09;;;;0
3345483;2187342;1632128294870;2;1;-9503.48652596428;436934.0;24.4493745513752;12.97;;;;0
3345488;2187345;1632128294873;2;1;-9500.4886019389;437084.0;24.5356793458374;12.95;;;;0
3345492;2187349;1632128294877;2;1;-9503.48652596428;436931.0;24.3371360811771;12.97;;;;0
3348794;2189006;1632128299575;2;1;-9527.46991816736;437176.0;20.4434595790238;13.03;;;;0
3348799;2189009;1632128299578;2;1;-9521.47407011659;437172.0;20.7901708256735;13.09;;;;0
3348828;2189026;1632128299621;2;1;-9539.46161426889;437195.0;21.1598389395537;13.09;;;;0
3348835;2189030;1632128299629;2;1;-9551.45331037043;437193.0;21.2139568070722;13.07;;;;0
3351780;2190557;1632128304204;4;3;-8026.71768217292;437094.0;21.4621419667086;13.43;;;;0
3351852;2190598;1632128304312;4;3;-7909.79864518294;436522.0;26.4628861990911;12.69;;;;0
3351863;2190605;1632128304326;4;1;-6167.07949052081;437113.0;32.5929570308919;13.23;;;;0
3351864;2190605;1632128304326;4;3;-8038.70937827446;437113.0;32.5929570308919;13.23;;;;0
3351877;2190612;1632128304348;4;1;-6137.10025026697;437144.0;36.9254891838947;13.13;;;;0
3351898;2190621;1632128304373;4;1;-6173.07533857158;437077.0;37.5237567710991;13.08;;;;0
3351899;2190621;1632128304373;4;3;-8038.70937827446;437077.0;37.5237567710991;13.08;;;;0
3351900;2190622;1632128304384;4;3;-7993.7405178937;436282.0;22.8198614131852;12.09;;;;0
3351901;2190622;1632128304384;4;1;-6140.09817429235;436282.0;22.8198614131852;12.09;;;;0
3351930;2190641;1632128304413;2;3;-11357.5538624521;436624.0;24.0823996531185;13.22;;;;0
3351931;2190642;1632128304416;2;3;-11342.5642423252;437033.0;24.788075280624;13.17;;;;0
3351932;2190643;1632128304420;4;1;-6179.07118662234;435876.0;42.5597562030745;12.86;;;;0
3351933;2190643;1632128304420;4;3;-8032.71353022369;435876.0;42.5597562030745;12.86;;;;0
3351946;2190652;1632128304427;2;1;-9545.45746231966;437160.0;32.7840359866506;13.1;;;;0
3351949;2190654;1632128304434;4;3;-8029.71560619831;437171.0;26.5235650176193;12.69;29.4708989181113;30.4591496539526;0.0;0
3351950;2190654;1632128304434;4;1;-6200.05665480003;437171.0;26.5235650176193;12.69;29.4708989181113;30.4591496539526;0.0;0
3351951;2190654;1632128304434;4;2;3327.69566817636;437171.0;26.5235650176193;12.69;29.4708989181113;30.4591496539526;0.0;0
3351972;2190666;1632128304459;4;1;-6095.12931391159;436691.0;38.1312032967674;12.86;;;;0
3351973;2190666;1632128304459;4;3;-7906.80072115756;436691.0;38.1312032967674;12.86;;;;0
3351977;2190670;1632128304470;4;1;-6164.08156649542;436421.0;42.5757036301879;12.87;29.53587833802;30.5037698485044;0.0;0
3351978;2190670;1632128304470;4;2;3336.68944025251;436421.0;42.5757036301879;12.87;29.53587833802;30.5037698485044;0.0;0
3351979;2190670;1632128304470;4;3;-8026.71768217292;436421.0;42.5757036301879;12.87;29.53587833802;30.5037698485044;0.0;0
3351989;2190678;1632128304481;2;3;-11357.5538624521;437304.0;29.9324436588088;12.5;;;;0
3351990;2190679;1632128304484;2;3;-11363.5497105029;437291.0;30.1810620104536;12.52;;;;0
3351999;2190684;1632128304506;2;3;-11348.560090376;437035.0;37.6613934517003;13.32;29.4419187945109;30.4388258689901;0.0;0
3352000;2190684;1632128304506;2;1;-9536.46369024351;437035.0;37.6613934517003;13.32;29.4419187945109;30.4388258689901;0.0;0
3352009;2190689;1632128304513;2;3;-11354.5559384267;437086.0;38.247541415079;13.34;;;;0
3352010;2190690;1632128304517;2;3;-11375.5414066044;437191.0;43.9979753882559;13.0;29.5169997661767;30.491694090362;0.0;0
3352011;2190690;1632128304517;2;1;-9512.48029804044;437191.0;43.9979753882559;13.0;29.5169997661767;30.491694090362;0.0;0
3352012;2190691;1632128304520;2;1;-9512.48029804044;437180.0;44.2690901738366;12.98;29.5199813942695;30.4941059520552;0.0;0
3352013;2190691;1632128304520;2;3;-11381.5372546552;437180.0;44.2690901738366;12.98;29.5199813942695;30.4941059520552;0.0;0
3352036;2190702;1632128304542;4;1;-6188.0649586985;437150.0;43.496867820269;13.19;;;;0
3352053;2190709;1632128304553;4;1;-6077.14176975928;436554.0;37.5718076550741;12.69;;;;0
3352065;2190716;1632128304567;2;1;-9515.47822206582;437200.0;45.6692553309013;13.06;;;;0
3352073;2190720;1632128304578;2;1;-9527.46991816736;437291.0;35.6367025512924;12.51;29.6942710664219;30.634015705569;0.0;0
3352074;2190720;1632128304578;4;1;-6122.11063014005;436566.0;22.6675438014619;12.06;29.6942710664219;30.634015705569;0.0;0
3352075;2190720;1632128304578;4;2;3378.66037660789;436566.0;22.6675438014619;12.06;29.6942710664219;30.634015705569;0.0;0
3352093;2190731;1632128304614;4;2;3309.70812402405;436406.0;37.4620316694699;12.89;29.6874570865989;30.6223672790723;0.0;0
3352094;2190731;1632128304614;4;1;-6161.08364247004;436406.0;37.4620316694699;12.89;29.6874570865989;30.6223672790723;0.0;0
3352095;2190731;1632128304614;2;1;-9497.49067791352;435499.0;47.236354855052;12.77;29.6874570865989;30.6223672790723;0.0;0
3352099;2190733;1632128304624;2;1;-9542.45953829428;437292.0;36.5416389245533;12.55;;;;0
3352117;2190743;1632128304660;4;1;-6101.12516196236;435972.0;29.7063146666987;12.36;29.6878191642317;30.6335002429672;0.0;0
3352118;2190743;1632128304660;2;1;-9551.45331037043;437198.0;45.1157842967867;13.05;29.6878191642317;30.6335002429672;0.0;0
3352119;2190743;1632128304660;4;2;3423.62923698865;435972.0;29.7063146666987;12.36;29.6878191642317;30.6335002429672;0.0;0
3352123;2190747;1632128304664;2;1;-9557.4491584212;437182.0;44.986297053855;13.03;;;;0
3352136;2190753;1632128304685;4;2;3081.86589809486;437123.0;27.8872373411301;13.33;;;;0
3352172;2190768;1632128304714;2;1;-9539.46161426889;437022.0;42.7374298973333;12.91;;;;0
3352178;2190771;1632128304732;4;2;3135.82853055178;436117.0;21.2663820888678;12.43;29.8480900302251;30.7351943524675;0.0;0
3352179;2190771;1632128304732;4;1;-6119.11270611466;436117.0;21.2663820888678;12.43;29.8480900302251;30.7351943524675;0.0;0
3352180;2190771;1632128304732;2;1;-9281.64014808586;435038.0;20.12036067378;13.16;29.8480900302251;30.7351943524675;0.0;0
3352190;2190777;1632128304757;2;1;-9518.47614609121;437136.0;37.7566311028244;12.93;;;;0
3352193;2190779;1632128304761;2;1;-9518.47614609121;437121.0;37.1293989008334;12.96;;;;0
3352200;2190783;1632128304768;2;1;-9557.4491584212;437065.0;24.9649161524154;13.44;;;;0
3352221;2190794;1632128304807;2;1;-9524.47199414198;437020.0;30.9519782649082;12.91;;;;0
3352222;2190795;1632128304811;2;1;-9518.47614609121;436602.0;30.4947206057181;12.89;;;;0
3352233;2190802;1632128304854;2;1;-9539.46161426889;437129.0;25.3098334056998;12.96;;;;0
3352234;2190803;1632128304858;2;1;-9539.46161426889;437107.0;25.2648286954916;12.95;;;;0
3352266;2190821;1632128304901;2;1;-9518.47614609121;437024.0;24.645397305398;12.89;;;;0
3352267;2190822;1632128304904;2;1;-9515.47822206582;437106.0;24.5968047890793;12.9;;;;0
3352268;2190823;1632128304908;2;1;-9518.47614609121;436946.0;24.3119960067871;12.89;;;;0
3352288;2190833;1632128304951;2;1;-9551.45331037043;437179.0;21.4621419667086;13.08;;;;0
3352294;2190836;1632128304954;2;1;-9599.42009477658;437173.0;21.0505810255237;13.1;;;;0
3354732;2192188;1632128309516;2;1;-9515.47822206582;437100.0;20.1841600357365;13.0;;;;0
3354778;2192211;1632128309606;2;1;-9533.46576621813;437191.0;20.8278537031645;13.03;;;;0
3354781;2192213;1632128309609;2;1;-9542.45953829428;437174.0;21.4446477218459;13.05;;;;0
3354782;2192214;1632128309613;2;1;-9536.46369024351;437192.0;21.1779157195186;13.04;;;;0
3354794;2192221;1632128309652;2;1;-9557.4491584212;437177.0;20.6569782322986;13.02;;;;0
3357780;2193756;1632128314188;4;3;-8032.71353022369;435459.0;23.5292458476377;12.64;;;;0
3357855;2193798;1632128314285;4;3;-8029.71560619831;437061.0;20.8883827957683;13.28;;;;0
3357880;2193810;1632128314332;4;3;-7954.7675055637;435262.0;34.2201179639919;12.61;;;;0
3357916;2193827;1632128314368;4;1;-6080.13969378467;435756.0;21.8985285308339;12.2;;;;0
3357917;2193827;1632128314368;4;3;-8011.728062046;435756.0;21.8985285308339;12.2;;;;0
3357934;2193835;1632128314382;4;3;-8029.71560619831;435848.0;42.7376620503659;13.02;;;;0
3357955;2193848;1632128314404;4;3;-8062.69277047753;437237.0;40.221627773065;13.18;;;;0
3357956;2193848;1632128314404;4;1;-6200.05665480003;437237.0;40.221627773065;13.18;;;;0
3357959;2193851;1632128314407;2;3;-11375.5414066044;436311.0;24.0694645954218;12.86;29.4965340099954;30.4777959102779;0.0;0
3357960;2193851;1632128314407;2;1;-9521.47407011659;436311.0;24.0694645954218;12.86;29.4965340099954;30.4777959102779;0.0;0
3357962;2193853;1632128314411;2;3;-11384.5351786806;437116.0;25.2309214710216;12.97;29.4795853519364;30.4669156191405;0.0;0
3357963;2193853;1632128314411;2;1;-9530.46784219274;437116.0;25.2309214710216;12.97;29.4795853519364;30.4669156191405;0.0;0
3357967;2193855;1632128314418;4;3;-8026.71768217292;437217.0;27.1762619402075;12.93;;;;0
3357968;2193855;1632128314418;4;1;-6170.07741454619;437217.0;27.1762619402075;12.93;;;;0
3357989;2193866;1632128314443;2;3;-11294.5974579191;435792.0;30.3428178526541;12.73;;;;0
3357991;2193868;1632128314447;2;3;-11369.5455585537;436383.0;30.5975860776492;13.01;;;;0
3358000;2193874;1632128314454;4;1;-6170.07741454619;437129.0;41.6957024713125;12.81;;;;0
3358001;2193874;1632128314454;4;3;-8002.73428996985;437129.0;41.6957024713125;12.81;;;;0
3358005;2193878;1632128314458;2;3;-11348.560090376;436303.0;35.9572167879107;12.78;29.4890536621108;30.4708956653321;0.0;0
3358006;2193878;1632128314458;2;1;-9518.47614609121;436303.0;35.9572167879107;12.78;29.4890536621108;30.4708956653321;0.0;0
3358010;2193880;1632128314461;2;3;-11351.5580144014;436326.0;36.3468994288386;12.88;;;;0
3358014;2193882;1632128314465;2;3;-11408.5185708836;437155.0;25.9722104308114;13.44;;;;0
3358034;2193896;1632128314490;2;1;-9449.52389350737;435851.0;36.6368624617911;12.68;29.8892646550183;30.7939485258476;0.0;0
3358038;2193899;1632128314494;2;3;-11360.5517864775;436394.0;36.8057820780625;13.01;;;;0
3358044;2193902;1632128314497;2;3;-11354.5559384267;436463.0;37.0759915175115;13.0;;;;0
3358053;2193907;1632128314504;2;1;-9506.48444998967;436281.0;42.3910873614253;12.86;29.536900720029;30.5061625846144;0.0;0
3358054;2193907;1632128314504;2;3;-11390.5310267313;436281.0;42.3910873614253;12.86;29.536900720029;30.5061625846144;0.0;0
3358056;2193909;1632128314508;2;3;-11351.5580144014;436303.0;42.6555584515108;12.88;29.5181298602287;30.4909142420214;0.0;0
3358057;2193909;1632128314508;2;1;-9506.48444998967;436303.0;42.6555584515108;12.88;29.5181298602287;30.4909142420214;0.0;0
3358068;2193914;1632128314515;2;3;-11414.5144189344;437143.0;32.5881919820544;13.38;;;;0
3358078;2193921;1632128314526;2;3;-11270.614065716;436578.0;24.3924214854456;13.67;;;;0
3358079;2193921;1632128314526;4;3;-8053.69899840138;437100.0;44.5577340922735;13.39;;;;0
3358080;2193921;1632128314526;4;2;3204.78078313561;437100.0;44.5577340922735;13.39;;;;0
3358086;2193925;1632128314529;2;3;-11276.6099137667;436583.0;24.6445520867297;13.7;;;;0
3358087;2193926;1632128314533;2;3;-11357.5538624521;436593.0;24.9924980599221;13.71;;;;0
3358090;2193928;1632128314537;4;1;-6047.16252950544;436555.0;38.4220773731868;12.77;;;;0
3358100;2193934;1632128314551;2;1;-9461.51558960891;437151.0;44.6211350280636;13.05;29.6105684880351;30.5556445819953;0.0;0
3358101;2193934;1632128314551;2;3;-11378.5393306298;437151.0;44.6211350280636;13.05;29.6105684880351;30.5556445819953;0.0;0
3358115;2193940;1632128314562;4;2;3330.69359220174;437299.0;26.2965373949967;12.62;29.6146318832877;30.5696405195747;0.0;0
3358116;2193940;1632128314562;4;1;-6176.07326259696;437299.0;26.2965373949967;12.62;29.6146318832877;30.5696405195747;0.0;0
3358117;2193940;1632128314562;2;1;-9533.46576621813;437068.0;34.7861715231318;13.15;29.6146318832877;30.5696405195747;0.0;0
3358175;2193966;1632128314598;4;1;-6179.07118662234;437247.0;39.9104247290835;13.16;;;;0
3358214;2193989;1632128314633;2;1;-9536.46369024351;436412.0;43.2111212299754;13.04;29.6286046373445;30.581779841023;0.0;0
3358215;2193989;1632128314633;4;1;-6164.08156649542;436353.0;32.5936680080662;13.08;29.6286046373445;30.581779841023;0.0;0
3358216;2193989;1632128314633;4;2;3345.68321232866;436353.0;32.5936680080662;13.08;29.6286046373445;30.581779841023;0.0;0
3358221;2193992;1632128314637;2;1;-9539.46161426889;436412.0;43.1332541443471;13.04;;;;0
3358222;2193993;1632128314644;4;2;3258.74341559252;435492.0;34.4149955731852;12.62;;;;0
3358244;2194006;1632128314669;4;2;2869.01329229259;435778.0;35.7412127718575;12.55;;;;0
3358254;2194013;1632128314680;4;2;3339.68736427789;436008.0;26.795256439786;12.9;;;;0
3358273;2194024;1632128314694;2;1;-9530.46784219274;437149.0;44.7609220625759;13.12;;;;0
3358280;2194027;1632128314698;2;1;-9530.46784219274;437170.0;44.5307706767957;13.08;;;;0
3358296;2194033;1632128314716;2;1;-9413.54880520276;436573.0;24.5851814547678;13.69;29.8094093916761;30.7151216086573;0.0;0
3358297;2194033;1632128314716;4;1;-6080.13969378467;436646.0;24.7628284655476;12.79;29.8094093916761;30.7151216086573;0.0;0
3358298;2194033;1632128314716;4;2;3306.71019999867;436646.0;24.7628284655476;12.79;29.8094093916761;30.7151216086573;0.0;0
3358307;2194041;1632128314730;2;1;-9533.46576621813;437049.0;38.0414182921498;13.12;;;;0
3358325;2194052;1632128314752;2;1;-9536.46369024351;437073.0;28.9569368226554;13.15;;;;0
3358348;2194062;1632128314777;2;1;-9566.44293049735;437076.0;32.4347739874532;13.13;;;;0
3358355;2194065;1632128314788;4;2;3303.71227597329;437174.0;20.2884468513037;13.01;29.6108940937898;30.5637354588046;0.0;0
3358356;2194065;1632128314788;4;1;-6191.06288272388;437174.0;20.2884468513037;13.01;29.6108940937898;30.5637354588046;0.0;0
3358357;2194065;1632128314788;2;1;-9521.47407011659;436211.0;36.2805101402445;12.83;29.6108940937898;30.5637354588046;0.0;0
3358378;2194080;1632128314827;2;1;-9518.47614609121;436439.0;25.7634934995679;13.08;;;;0
3358387;2194086;1632128314842;2;1;-9545.45746231966;437152.0;27.0711809388033;13.15;;;;0
3358491;2194173;1632128314892;2;1;-9515.47822206582;437104.0;25.1855049511396;12.94;;;;0
3358613;2194230;1632128314982;2;1;-9557.4491584212;437149.0;20.8840732498411;13.11;;;;0
3358616;2194232;1632128314985;2;1;-9560.44708244658;437166.0;20.5605744720049;13.08;;;;0
3358618;2194234;1632128314989;2;1;-9560.44708244658;437158.0;20.4826735943344;13.1;;;;0
3361325;2195645;1632128319496;2;1;-9524.47199414198;436281.0;20.2848087822922;13.03;;;;0
3361370;2195670;1632128319590;2;1;-9539.46161426889;437158.0;20.8653738031396;13.11;;;;0
3361376;2195673;1632128319597;2;1;-9542.45953829428;437161.0;21.0871532464519;13.11;;;;0
3364388;2197241;1632128324341;4;3;-8032.71353022369;436191.0;30.1627207819945;12.86;;;;0
3364400;2197252;1632128324377;4;3;-8005.73221399523;436581.0;33.2156110515223;13.24;;;;0
3364401;2197252;1632128324377;4;1;-6140.09817429235;436581.0;33.2156110515223;13.24;;;;0
3364405;2197256;1632128324388;4;3;-8050.70107437599;437164.0;38.2058337305765;13.01;;;;0
3364406;2197256;1632128324388;4;1;-6188.0649586985;437164.0;38.2058337305765;13.01;;;;0
3364435;2197274;1632128324424;2;3;-11396.5268747821;437155.0;20.475334439155;13.17;29.4552305773199;30.4512896439476;0.0;58049
